"Bug ID","Version"
754045,"12 Branch"
754623,"Trunk"
755113,"unspecified"
756809,"unspecified"
758145,"14 Branch"
759596,"Trunk"
759614,"12 Branch"
759967,"14 Branch"
760657,"Trunk"
761002,"13 Branch"
763680,"Trunk"
763806,"unspecified"
764520,"13 Branch"
764720,"21 Branch"
764869,"Trunk"
765389,"Trunk"
766086,"Trunk"
766464,"16 Branch"
767221,"unspecified"
767267,"13 Branch"
767440,"13 Branch"
767773,"13 Branch"
767828,"Trunk"
767960,"unspecified"
771205,"unspecified"
771630,"13 Branch"
772815,"unspecified"
774163,"13 Branch"
774539,"unspecified"
775114,"unspecified"
775191,"14 Branch"
775242,"14 Branch"
776169,"14 Branch"
776303,"14 Branch"
776324,"unspecified"
779489,"16 Branch"
780859,"unspecified"
782743,"Trunk"
782944,"unspecified"
783142,"Trunk"
783247,"14 Branch"
783401,"13 Branch"
783929,"15 Branch"
785540,"Trunk"
785591,"17 Branch"
786674,"Trunk"
786692,"48 Branch"
786938,"unspecified"
787767,"Trunk"
788060,"unspecified"
788465,"17 Branch"
788951,"unspecified"
789141,"unspecified"
790200,"Trunk"
791092,"Trunk"
791421,"Trunk"
792016,"unspecified"
793223,"16 Branch"
793540,"unspecified"
793632,"18 Branch"
793910,"Trunk"
795467,"Trunk"
796214,"unspecified"
797850,"unspecified"
799413,"unspecified"
800149,"unspecified"
800168,"Trunk"
801036,"Trunk"
801439,"unspecified"
802128,"unspecified"
802332,"unspecified"
802525,"Trunk"
803330,"Trunk"
803570,"unspecified"
803737,"Trunk"
804012,"17 Branch"
804081,"Trunk"
804223,"19 Branch"
804269,"unspecified"
804392,"unspecified"
805395,"16 Branch"
805631,"unspecified"
806266,"unspecified"
806316,"23 Branch"
807673,"17 Branch"
808414,"Trunk"
808462,"17 Branch"
809037,"unspecified"
809432,"18 Branch"
809805,"19 Branch"
810650,"unspecified"
811134,"17 Branch"
812464,"17 Branch"
812694,"unspecified"
813643,"20 Branch"
814680,"17 Branch"
815973,"Trunk"
817003,"Trunk"
818759,"unspecified"
820607,"Trunk"
820611,"Trunk"
820697,"unspecified"
820700,"unspecified"
820880,"unspecified"
822180,"18 Branch"
822451,"unspecified"
823563,"18 Branch"
824158,"Trunk"
824478,"20 Branch"
826742,"unspecified"
826964,"Trunk"
826991,"unspecified"
827374,"18 Branch"
827747,"unspecified"
827883,"17 Branch"
828087,"unspecified"
828148,"18 Branch"
828794,"18 Branch"
829806,"unspecified"
830808,"17 Branch"
832913,"unspecified"
832937,"Trunk"
833207,"Trunk"
833335,"18 Branch"
833727,"18 Branch"
834781,"19 Branch"
835086,"19 Branch"
836732,"Trunk"
837195,"unspecified"
838131,"Trunk"
838162,"20 Branch"
838964,"Trunk"
839414,"18 Branch"
839850,"18 Branch"
840125,"unspecified"
840395,"Trunk"
840411,"17 Branch"
840730,"Trunk"
841437,"unspecified"
841495,"Trunk"
842280,"unspecified"
843218,"19 Branch"
843321,"19 Branch"
843699,"19 Branch"
844038,"unspecified"
844265,"19 Branch"
844453,"unspecified"
844604,"Trunk"
846048,"Trunk"
846745,"20 Branch"
847049,"unspecified"
847089,"19 Branch"
847863,"Trunk"
848032,"unspecified"
849323,"19 Branch"
849513,"unspecified"
850540,"unspecified"
851031,"Trunk"
851042,"Trunk"
851099,"22 Branch"
852492,"unspecified"
854879,"unspecified"
855785,"20 Branch"
857859,"unspecified"
858028,"20 Branch"
858448,"Trunk"
858949,"21 Branch"
859317,"Trunk"
860914,"20 Branch"
862056,"20 Branch"
862623,"22 Branch"
863474,"Trunk"
863514,"Trunk"
863913,"20 Branch"
864673,"23 Branch"
865086,"22 Branch"
865280,"20 Branch"
865953,"20 Branch"
866071,"20 Branch"
866172,"22 Branch"
867240,"21 Branch"
867429,"20 Branch"
867858,"20 Branch"
868095,"20 Branch"
868712,"Trunk"
869078,"Trunk"
870309,"unspecified"
870546,"22 Branch"
870549,"22 Branch"
870715,"23 Branch"
871257,"17 Branch"
872400,"Trunk"
872495,"21 Branch"
872761,"Trunk"
873377,"21 Branch"
874107,"21 Branch"
874232,"unspecified"
874408,"unspecified"
874482,"11 Branch"
875904,"unspecified"
876041,"Trunk"
877649,"Trunk"
877856,"Trunk"
879609,"unspecified"
880101,"Trunk"
880148,"unspecified"
880708,"23 Branch"
881027,"23 Branch"
881035,"22 Branch"
881937,"unspecified"
882485,"unspecified"
882623,"Trunk"
883447,"unspecified"
886312,"unspecified"
887078,"22 Branch"
887129,"22 Branch"
889427,"23 Branch"
891298,"unspecified"
891365,"Trunk"
891560,"Trunk"
891735,"25 Branch"
891897,"Trunk"
892204,"Trunk"
893156,"22 Branch"
893862,"25 Branch"
894063,"Trunk"
894424,"22 Branch"
895672,"Trunk"
896152,"23 Branch"
897360,"22 Branch"
897712,"Trunk"
898205,"Trunk"
898529,"22 Branch"
898706,"Trunk"
898882,"25 Branch"
904955,"Trunk"
906358,"23 Branch"
906838,"23 Branch"
906871,"23 Branch"
909898,"23 Branch"
910749,"Trunk"
911607,"unspecified"
913474,"Trunk"
913530,"26 Branch"
917796,"25 Branch"
919366,"Trunk"
921039,"24 Branch"
921216,"26 Branch"
922323,"Trunk"
922737,"Trunk"
923937,"24 Branch"
924266,"Trunk"
924803,"27 Branch"
925156,"27 Branch"
925872,"unspecified"
926080,"Trunk"
926373,"24 Branch"
926579,"Trunk"
927134,"unspecified"
928273,"24 Branch"
928311,"unspecified"
928626,"27 Branch"
928664,"25 Branch"
929038,"unspecified"
930859,"unspecified"
932788,"24 Branch"
932809,"25 Branch"
933303,"unspecified"
933470,"25 Branch"
933917,"Trunk"
933993,"26 Branch"
935457,"Trunk"
935642,"26 Branch"
936987,"unspecified"
936990,"unspecified"
937712,"25 Branch"
938460,"26 Branch"
939862,"Trunk"
940093,"28 Branch"
940172,"25 Branch"
940393,"Trunk"
940497,"28 Branch"
940935,"28 Branch"
941203,"17 Branch"
942171,"25 Branch"
943344,"24 Branch"
943404,"25 Branch"
943671,"26 Branch"
944300,"Trunk"
944372,"Trunk"
944694,"unspecified"
944928,"25 Branch"
946905,"unspecified"
947030,"unspecified"
947696,"26 Branch"
948746,"26 Branch"
948836,"25 Branch"
949433,"25 Branch"
949434,"Trunk"
950063,"Trunk"
950211,"25 Branch"
950799,"unspecified"
950939,"Trunk"
951373,"unspecified"
951403,"Trunk"
952390,"unspecified"
952945,"26 Branch"
953080,"Trunk"
953333,"26 Branch"
954488,"unspecified"
956113,"unspecified"
956148,"27 Branch"
956289,"28 Branch"
956683,"28 Branch"
956870,"26 Branch"
956965,"Trunk"
958885,"Trunk"
960238,"Trunk"
960823,"26 Branch"
960833,"Trunk"
960953,"26 Branch"
961504,"25 Branch"
961641,"Trunk"
961803,"26 Branch"
962446,"unspecified"
963899,"26 Branch"
963945,"20 Branch"
964042,"26 Branch"
965175,"Trunk"
965322,"unspecified"
966324,"29 Branch"
966530,"29 Branch"
966603,"27 Branch"
966657,"26 Branch"
966733,"unspecified"
967013,"Trunk"
967812,"unspecified"
969266,"27 Branch"
969669,"unspecified"
970000,"29 Branch"
970048,"unspecified"
970495,"Trunk"
970511,"29 Branch"
970675,"unspecified"
970872,"Trunk"
972720,"Trunk"
973014,"Trunk"
973381,"unspecified"
973534,"Trunk"
974146,"unspecified"
975864,"27 Branch"
978082,"Trunk"
978133,"Trunk"
979228,"28 Branch"
980038,"unspecified"
980231,"Trunk"
980777,"29 Branch"
981423,"27 Branch"
981429,"unspecified"
983060,"30 Branch"
985116,"30 Branch"
986503,"Trunk"
986505,"Trunk"
986684,"unspecified"
986942,"Trunk"
987561,"28 Branch"
989193,"Trunk"
989194,"Trunk"
989648,"25 Branch"
991120,"unspecified"
991652,"28 Branch"
992563,"Trunk"
993361,"Trunk"
994640,"Trunk"
994754,"unspecified"
994798,"Trunk"
995003,"28 Branch"
995268,"29 Branch"
995825,"unspecified"
996243,"29 Branch"
996532,"30 Branch"
997131,"Trunk"
997537,"unspecified"
997915,"29 Branch"
1000458,"Trunk"
1000946,"unspecified"
1001324,"Trunk"
1002042,"28 Branch"
1002931,"29 Branch"
1003300,"Trunk"
1003973,"32 Branch"
1004055,"Trunk"
1005037,"29 Branch"
1005073,"Trunk"
1005601,"Trunk"
1005607,"29 Branch"
1006048,"26 Branch"
1006839,"29 Branch"
1006936,"29 Branch"
1007418,"unspecified"
1007632,"31 Branch"
1008005,"29 Branch"
1008225,"Trunk"
1008603,"unspecified"
1008608,"29 Branch"
1008710,"unspecified"
1008730,"Trunk"
1008863,"unspecified"
1008902,"unspecified"
1008960,"unspecified"
1009021,"31 Branch"
1009367,"29 Branch"
1009708,"29 Branch"
1010125,"Trunk"
1011848,"32 Branch"
1012402,"32 Branch"
1012614,"29 Branch"
1012615,"29 Branch"
1014214,"30 Branch"
1014254,"Trunk"
1014332,"Trunk"
1015106,"Trunk"
1015567,"Trunk"
1015753,"29 Branch"
1016876,"29 Branch"
1017964,"32 Branch"
1018054,"29 Branch"
1018826,"30 Branch"
1019867,"Trunk"
1019990,"Trunk"
1020380,"Trunk"
1022233,"29 Branch"
1022269,"32 Branch"
1022360,"32 Branch"
1022545,"unspecified"
1022547,"30 Branch"
1022548,"30 Branch"
1022551,"30 Branch"
1022566,"Trunk"
1022570,"30 Branch"
1022571,"30 Branch"
1022572,"30 Branch"
1022578,"30 Branch"
1022588,"Trunk"
1022592,"30 Branch"
1022595,"30 Branch"
1022602,"30 Branch"
1022603,"30 Branch"
1022604,"30 Branch"
1023249,"unspecified"
1023508,"unspecified"
1023769,"28 Branch"
1023967,"32 Branch"
1024629,"unspecified"
1025247,"30 Branch"
1025613,"30 Branch"
1025967,"Trunk"
1027712,"30 Branch"
1028029,"31 Branch"
1028717,"31 Branch"
1028733,"unspecified"
1029547,"30 Branch"
1030074,"unspecified"
1030645,"unspecified"
1030892,"Trunk"
1031145,"unspecified"
1031634,"33 Branch"
1032137,"unspecified"
1032737,"30 Branch"
1034193,"30 Branch"
1034254,"unspecified"
1034276,"33 Branch"
1034592,"Trunk"
1034961,"unspecified"
1035625,"unspecified"
1036199,"32 Branch"
1036939,"Trunk"
1037166,"unspecified"
1037438,"Trunk"
1038821,"29 Branch"
1038826,"29 Branch"
1038830,"29 Branch"
1038990,"unspecified"
1040914,"unspecified"
1042298,"30 Branch"
1042465,"24 Branch"
1043407,"34 Branch"
1043584,"31 Branch"
1043586,"34 Branch"
1043874,"34 Branch"
1044398,"31 Branch"
1044542,"33 Branch"
1045050,"Trunk"
1045723,"30 Branch"
1046044,"34 Branch"
1047248,"Trunk"
1047348,"Trunk"
1047558,"unspecified"
1047613,"unspecified"
1047797,"34 Branch"
1048077,"Trunk"
1048224,"34 Branch"
1049001,"unspecified"
1049551,"Trunk"
1051585,"31 Branch"
1051861,"Trunk"
1051885,"30 Branch"
1052365,"30 Branch"
1053245,"unspecified"
1054960,"Trunk"
1055950,"unspecified"
1056488,"unspecified"
1057927,"31 Branch"
1058010,"32 Branch"
1058320,"unspecified"
1058538,"34 Branch"
1058712,"Trunk"
1058759,"unspecified"
1059124,"31 Branch"
1059326,"32 Branch"
1059341,"Trunk"
1059412,"34 Branch"
1059673,"unspecified"
1060813,"unspecified"
1061277,"34 Branch"
1061714,"34 Branch"
1061747,"34 Branch"
1062681,"32 Branch"
1064740,"unspecified"
1065043,"unspecified"
1065945,"33 Branch"
1066170,"unspecified"
1066217,"35 Branch"
1066531,"Trunk"
1066970,"32 Branch"
1067161,"unspecified"
1068287,"31 Branch"
1069059,"34 Branch"
1069324,"32 Branch"
1069713,"unspecified"
1069976,"32 Branch"
1070019,"32 Branch"
1070880,"32 Branch"
1071635,"Trunk"
1071639,"32 Branch"
1073789,"Trunk"
1074553,"32 Branch"
1074971,"Trunk"
1077844,"35 Branch"
1077850,"unspecified"
1080083,"Trunk"
1080359,"unspecified"
1080916,"35 Branch"
1081248,"unspecified"
1081857,"32 Branch"
1082111,"unspecified"
1082807,"33 Branch"
1082849,"34 Branch"
1082945,"unspecified"
1083475,"Trunk"
1083556,"unspecified"
1083728,"unspecified"
1084318,"35 Branch"
1084598,"Trunk"
1085023,"33 Branch"
1085091,"Trunk"
1085098,"35 Branch"
1085556,"34 Branch"
1087007,"unspecified"
1087934,"35 Branch"
1088245,"unspecified"
1088725,"unspecified"
1088763,"Trunk"
1088819,"35 Branch"
1089594,"33 Branch"
1090099,"33 Branch"
1090333,"32 Branch"
1090880,"unspecified"
1090986,"Trunk"
1091800,"unspecified"
1092164,"unspecified"
1092357,"Trunk"
1092558,"Trunk"
1092703,"32 Branch"
1093750,"unspecified"
1093969,"34 Branch"
1094636,"Trunk"
1095236,"unspecified"
1095890,"34 Branch"
1095929,"36 Branch"
1096055,"29 Branch"
1096083,"36 Branch"
1096261,"Trunk"
1096291,"unspecified"
1096319,"unspecified"
1096434,"33 Branch"
1096731,"36 Branch"
1096925,"unspecified"
1097132,"unspecified"
1097138,"unspecified"
1097828,"36 Branch"
1097949,"Trunk"
1098484,"unspecified"
1098600,"35 Branch"
1099046,"Trunk"
1099958,"33 Branch"
1100813,"34 Branch"
1101815,"unspecified"
1102224,"Trunk"
1102373,"36 Branch"
1102922,"Trunk"
1102948,"34 Branch"
1103931,"unspecified"
1104006,"1.5.0.x Branch"
1104054,"Trunk"
1105220,"36 Branch"
1105876,"34 Branch"
1106072,"Trunk"
1106101,"36 Branch"
1106271,"37 Branch"
1106331,"36 Branch"
1106333,"36 Branch"
1106912,"Trunk"
1107488,"36 Branch"
1107695,"Trunk"
1107928,"33 Branch"
1108225,"34 Branch"
1108285,"34 Branch"
1108827,"34 Branch"
1109636,"36 Branch"
1109788,"Trunk"
1110123,"37 Branch"
1110511,"Trunk"
1110671,"34 Branch"
1110711,"Trunk"
1111165,"34 Branch"
1111263,"33 Branch"
1111629,"37 Branch"
1111705,"37 Branch"
1111719,"Trunk"
1111960,"37 Branch"
1112408,"Trunk"
1113190,"Trunk"
1113268,"34 Branch"
1113629,"36 Branch"
1114614,"Trunk"
1114702,"Trunk"
1114711,"unspecified"
1114950,"37 Branch"
1115008,"Trunk"
1115248,"unspecified"
1115717,"Trunk"
1115933,"34 Branch"
1115937,"unspecified"
1115945,"34 Branch"
1116209,"unspecified"
1117001,"32 Branch"
1117145,"Trunk"
1117150,"37 Branch"
1117289,"Trunk"
1117471,"34 Branch"
1117546,"34 Branch"
1118474,"unspecified"
1118958,"36 Branch"
1119074,"Trunk"
1119229,"Trunk"
1119354,"36 Branch"
1119812,"Trunk"
1119814,"Trunk"
1119841,"36 Branch"
1119987,"Trunk"
1120189,"Trunk"
1120215,"34 Branch"
1120405,"37 Branch"
1120554,"unspecified"
1120797,"34 Branch"
1120894,"34 Branch"
1121101,"Trunk"
1121326,"34 Branch"
1122280,"Trunk"
1122493,"Trunk"
1122726,"unspecified"
1123601,"35 Branch"
1123756,"38 Branch"
1123817,"Trunk"
1123898,"unspecified"
1123944,"Trunk"
1123972,"unspecified"
1125109,"37 Branch"
1125247,"36 Branch"
1125610,"38 Branch"
1126663,"Trunk"
1126895,"35 Branch"
1127302,"37 Branch"
1127337,"Trunk"
1127514,"Trunk"
1127551,"35 Branch"
1127737,"38 Branch"
1128151,"unspecified"
1128348,"35 Branch"
1128626,"Trunk"
1128772,"35 Branch"
1129215,"Trunk"
1129569,"35 Branch"
1129740,"unspecified"
1129947,"Trunk"
1130447,"37 Branch"
1130588,"unspecified"
1130714,"35 Branch"
1130735,"31 Branch"
1130796,"35 Branch"
1131185,"35 Branch"
1131565,"35 Branch"
1131816,"34 Branch"
1132077,"37 Branch"
1132841,"35 Branch"
1133480,"unspecified"
1133596,"Trunk"
1133716,"unspecified"
1134008,"unspecified"
1134307,"unspecified"
1134975,"35 Branch"
1135274,"unspecified"
1135416,"38 Branch"
1135421,"37 Branch"
1135594,"36 Branch"
1136016,"38 Branch"
1136019,"unspecified"
1136674,"36 Branch"
1137922,"36 Branch"
1137997,"31 Branch"
1138118,"unspecified"
1138144,"36 Branch"
1138507,"unspecified"
1138868,"unspecified"
1138885,"unspecified"
1139375,"Trunk"
1139449,"unspecified"
1139822,"Trunk"
1139853,"36 Branch"
1139879,"unspecified"
1140356,"36 Branch"
1140631,"36 Branch"
1141146,"Trunk"
1141337,"Trunk"
1142092,"Trunk"
1142334,"Trunk"
1142985,"Trunk"
1143404,"36 Branch"
1143462,"36 Branch"
1143483,"38 Branch"
1144110,"36 Branch"
1144722,"Trunk"
1144992,"39 Branch"
1145003,"39 Branch"
1145096,"unspecified"
1145525,"36 Branch"
1145855,"Trunk"
1146089,"36 Branch"
1146205,"36 Branch"
1146327,"Trunk"
1146555,"Trunk"
1146988,"39 Branch"
1147017,"Trunk"
1147327,"39 Branch"
1147396,"Trunk"
1147437,"35 Branch"
1147702,"unspecified"
1147950,"unspecified"
1148010,"Trunk"
1149471,"36 Branch"
1149505,"38 Branch"
1149669,"36 Branch"
1149933,"37 Branch"
1150204,"36 Branch"
1150374,"36 Branch"
1150844,"Trunk"
1150875,"unspecified"
1151317,"33 Branch"
1151420,"37 Branch"
1152795,"37 Branch"
1153029,"unspecified"
1153309,"unspecified"
1153393,"39 Branch"
1153430,"Trunk"
1153537,"37 Branch"
1153756,"37 Branch"
1154129,"37 Branch"
1154265,"37 Branch"
1154609,"37 Branch"
1154621,"37 Branch"
1154657,"unspecified"
1154660,"unspecified"
1156048,"36 Branch"
1156073,"38 Branch"
1156132,"38 Branch"
1156176,"39 Branch"
1156670,"40 Branch"
1156853,"unspecified"
1157846,"unspecified"
1157941,"40 Branch"
1158095,"unspecified"
1158294,"38 Branch"
1158438,"38 Branch"
1158559,"37 Branch"
1158977,"38 Branch"
1159707,"38 Branch"
1160068,"37 Branch"
1160682,"unspecified"
1160825,"unspecified"
1161138,"Trunk"
1161290,"unspecified"
1161599,"Trunk"
1161822,"37 Branch"
1161996,"37 Branch"
1162114,"37 Branch"
1162356,"37 Branch"
1162367,"38 Branch"
1163010,"37 Branch"
1163352,"38 Branch"
1163376,"37 Branch"
1163422,"40 Branch"
1163521,"37 Branch"
1163954,"Trunk"
1164303,"Trunk"
1164649,"Trunk"
1164724,"38 Branch"
1164931,"Trunk"
1165663,"39 Branch"
1166013,"unspecified"
1166213,"38 Branch"
1166259,"38 Branch"
1166601,"unspecified"
1167398,"unspecified"
1167441,"41 Branch"
1167575,"Trunk"
1167750,"Trunk"
1167802,"34 Branch"
1167989,"Trunk"
1167996,"unspecified"
1168334,"38 Branch"
1168370,"unspecified"
1168556,"40 Branch"
1168742,"38 Branch"
1168774,"38 Branch"
1169277,"38 Branch"
1169283,"38 Branch"
1169291,"38 Branch"
1169306,"Trunk"
1169704,"40 Branch"
1170240,"unspecified"
1170759,"Trunk"
1171005,"7 Branch"
1171308,"38 Branch"
1171360,"33 Branch"
1171391,"Trunk"
1171708,"34 Branch"
1171887,"unspecified"
1172366,"40 Branch"
1172415,"40 Branch"
1172417,"38 Branch"
1172579,"unspecified"
1172828,"38 Branch"
1172890,"Trunk"
1173062,"40 Branch"
1173419,"unspecified"
1173715,"Trunk"
1174195,"38 Branch"
1174434,"Trunk"
1174563,"38 Branch"
1174713,"40 Branch"
1174862,"38 Branch"
1175096,"40 Branch"
1175223,"unspecified"
1175234,"38 Branch"
1175329,"unspecified"
1175362,"38 Branch"
1176020,"37 Branch"
1176091,"41 Branch"
1176233,"Trunk"
1176394,"39 Branch"
1176480,"unspecified"
1176610,"unspecified"
1176742,"Trunk"
1176868,"1.0 Branch"
1177086,"38 Branch"
1177092,"Trunk"
1177162,"unspecified"
1177237,"unspecified"
1177310,"34 Branch"
1177700,"38 Branch"
1177725,"40 Branch"
1177890,"40 Branch"
1178075,"unspecified"
1179034,"unspecified"
1180162,"unspecified"
1180583,"41 Branch"
1180587,"unspecified"
1180991,"42 Branch"
1181015,"42 Branch"
1181091,"40 Branch"
1181169,"Trunk"
1181309,"unspecified"
1181366,"39 Branch"
1181474,"Trunk"
1181972,"38 Branch"
1182050,"39 Branch"
1182051,"39 Branch"
1182061,"38 Branch"
1182107,"unspecified"
1182392,"38 Branch"
1182437,"31 Branch"
1182501,"31 Branch"
1182783,"41 Branch"
1182868,"42 Branch"
1182948,"unspecified"
1183091,"Trunk"
1183574,"Trunk"
1183669,"Trunk"
1183794,"42 Branch"
1183797,"39 Branch"
1183932,"Trunk"
1184011,"41 Branch"
1184063,"39 Branch"
1184098,"39 Branch"
1184102,"unspecified"
1184104,"39 Branch"
1184314,"40 Branch"
1184663,"unspecified"
1184914,"unspecified"
1184989,"unspecified"
1185209,"unspecified"
1185210,"unspecified"
1185224,"42 Branch"
1185369,"39 Branch"
1185526,"unspecified"
1185978,"Trunk"
1186175,"39 Branch"
1186190,"Trunk"
1186220,"unspecified"
1186506,"unspecified"
1186548,"42 Branch"
1186711,"39 Branch"
1186892,"42 Branch"
1187017,"39 Branch"
1187190,"Trunk"
1187653,"Trunk"
1187753,"Trunk"
1188592,"1.0 Branch"
1188660,"unspecified"
1188828,"41 Branch"
1188874,"Trunk"
1188912,"unspecified"
1189082,"39 Branch"
1189151,"39 Branch"
1189212,"Trunk"
1189419,"Trunk"
1189590,"unspecified"
1190001,"unspecified"
1190229,"Trunk"
1190406,"39 Branch"
1190770,"42 Branch"
1191175,"unspecified"
1191271,"unspecified"
1191559,"42 Branch"
1191716,"39 Branch"
1191743,"Trunk"
1191778,"Trunk"
1191795,"41 Branch"
1191966,"Trunk"
1191976,"unspecified"
1192434,"Trunk"
1192559,"52 Branch"
1192614,"Trunk"
1192625,"Trunk"
1192742,"39 Branch"
1193103,"39 Branch"
1193404,"Trunk"
1193680,"41 Branch"
1193685,"41 Branch"
1193718,"42 Branch"
1193830,"unspecified"
1194122,"38 Branch"
1194471,"41 Branch"
1194506,"unspecified"
1194510,"unspecified"
1194530,"38 Branch"
1194695,"unspecified"
1194700,"42 Branch"
1194846,"Trunk"
1194897,"Trunk"
1195056,"42 Branch"
1195212,"Trunk"
1195295,"unspecified"
1195333,"unspecified"
1195350,"40 Branch"
1195438,"unspecified"
1195464,"40 Branch"
1195508,"unspecified"
1195649,"40 Branch"
1195654,"40 Branch"
1195711,"40 Branch"
1195715,"40 Branch"
1195753,"Trunk"
1196056,"Trunk"
1196098,"42 Branch"
1196161,"Trunk"
1196892,"42 Branch"
1197118,"Trunk"
1197157,"51 Branch"
1197555,"40 Branch"
1197564,"40 Branch"
1197573,"unspecified"
1197583,"43 Branch"
1197778,"43 Branch"
1198088,"unspecified"
1198181,"Trunk"
1198187,"Trunk"
1198201,"Trunk"
1198236,"Trunk"
1198323,"Trunk"
1198359,"45 Branch"
1198457,"40 Branch"
1198648,"40 Branch"
1198661,"43 Branch"
1198863,"40 Branch"
1199237,"29 Branch"
1199503,"42 Branch"
1199601,"Trunk"
1199678,"Trunk"
1199875,"Trunk"
1199906,"43 Branch"
1199934,"40 Branch"
1199953,"unspecified"
1200877,"41 Branch"
1201352,"47 Branch"
1201365,"Trunk"
1201437,"41 Branch"
1201922,"42 Branch"
1201973,"40 Branch"
1202075,"unspecified"
1202149,"42 Branch"
1202200,"Trunk"
1202201,"Trunk"
1202280,"Trunk"
